,risk1_roi,risk2_roi,risk3_roi,risk4_roi,risk5_roi
2020-04-28,12.932211600754385,32.65890785803845,38.84468308960612,37.477000307134915,62.49602512598105
2020-04-29,12.956001877449708,33.52584189225567,40.17800507037995,39.421949316022506,64.43269082429879
2020-04-30,12.979901381161227,34.9630141611791,42.21287779412435,42.07627348416119,67.11013368640718
2020-05-01,13.003914181172263,36.00779515165638,43.6401565987297,43.75596654705171,68.78897965878281
2020-05-02,13.028027943555756,37.131910244008054,45.20946838973856,45.65234901979423,70.65538134766695
2020-05-03,13.0522189733895,38.28700117866896,46.737272351624966,47.462897023346926,72.44678286303775
2020-05-04,13.076432495794336,39.23119569231028,47.933380303129525,48.717596479631425,73.60059723914569
2020-05-05,13.100628650105605,40.08528475771803,48.997218113838784,49.79109089048495,74.60034039591906
2020-05-06,13.124809620695856,41.011819903821504,50.10332197175421,50.77698486244162,75.59517124595365
2020-05-07,13.149011770120438,41.232637777367074,50.09556749034758,50.43966441131465,75.15894858434797
2020-05-08,13.17313173388807,42.2075999400347,51.232902677104676,51.42827637837462,76.19350934351482
2020-05-09,13.197174568974447,42.89835454643918,51.958330698552686,51.93144317878131,76.74199902290997
2020-05-10,13.221096636830424,43.30271724843567,52.327918344521834,52.04743209251919,77.01634607238412
2020-05-11,13.24491195813846,43.12499165577762,51.785626395288205,51.151899396070775,76.27065791546136
2020-05-12,13.268651388883626,42.85469577195684,51.1533437489249,50.17159203387294,75.36246194344517
2020-05-13,13.292267198235322,42.65294940579821,50.6759538053405,49.53522119130142,74.85140859314214
2020-05-14,13.315698842325702,42.76393834689975,50.774061370157256,49.591204379278906,75.0568109246233
2020-05-15,13.33914335570968,42.63202251301496,50.48085403412719,49.214432038831944,74.75576540662871
2020-05-16,13.362533298643768,42.223239932849566,49.75735621321306,48.26400425893925,73.81711603250645
2020-05-17,13.38593426678898,42.06642215510351,49.42374912101269,47.78486588155374,73.26767976618777
2020-05-18,13.40935731719091,42.8012647832891,50.50381710169202,48.93384298915319,74.3691703688296
2020-05-19,13.432778899209893,43.7097731944078,51.93355784813755,50.55947261284416,75.99353072210292
2020-05-20,13.456229538898043,44.4993914083168,53.16453846151424,52.01923131566326,77.41110949302421
2020-05-21,13.479741266746032,44.737098134257195,53.583701770554256,52.64505419610836,78.05586873969264
2020-05-22,13.503224933688031,44.26275234738907,53.00603719715437,52.16819880337033,77.53469680210696
2020-05-23,13.52676005102883,44.23401885002835,53.164557474106914,52.66296489971489,78.13840416787849
2020-05-24,13.550308353143492,44.154761121298634,53.16942720626918,52.9277425227813,78.46251995339946
2020-05-25,13.57390557193051,43.53564154752195,52.40948868135001,52.30633992698304,77.85441909378793
2020-05-26,13.597535813528935,42.95980972296107,51.62449827971466,51.6500387123987,77.26833810989154
2020-05-27,13.621198256186517,42.30336145884044,50.71946091455976,50.691722533381636,76.40406673791514
2020-05-28,13.644905157786752,42.07914578650815,50.44394336838036,50.37106367158779,76.0898377216312
2020-05-29,13.668653060708692,42.53971660088138,51.25949112971247,51.633539553384054,77.33616773800114
2020-05-30,13.692412496924874,42.836227295806225,51.796814382522484,52.541850893725666,78.07821832685855
2020-05-31,13.716218059130412,43.37662619549593,52.94137780387777,54.53000823937208,79.84845195354978
2020-06-01,13.740055029478071,44.05120205719123,54.148916985805755,56.58393703722689,81.75318849965745
2020-06-02,13.764020280537977,45.147165870461095,55.99678277471534,59.36578334666416,84.41176554973094
2020-06-03,13.788114895992493,45.79092023006561,57.23252300435877,61.479180032512204,86.37671408662771
2020-06-04,13.812347505193742,46.295073582420116,58.311572226939404,63.59387309592921,88.38751618543793
2020-06-05,13.836720416048834,46.581733554928775,58.97039416298085,65.0856065243614,89.79822643947546
2020-06-06,13.861268956834294,46.83365904439293,59.52523345545745,66.33748723961293,91.02788056017204
2020-06-07,13.88593661655743,46.85565775402111,59.53411160803407,66.62549364242287,91.31172470570334
2020-06-08,13.91070174560511,47.1110586306616,59.977712380512486,67.39505617938926,92.06305818374821
2020-06-09,13.935468791312374,46.872108724543835,59.686449068662114,67.24554445468237,91.86530816887827
2020-06-10,13.960268940558038,47.09063045757222,60.01322328723967,67.64841465584388,92.25401512870656
2020-06-11,13.985115256015277,47.28015424678716,60.263098021229865,67.79456577646178,92.34989518123245
2020-06-12,14.010008947429213,46.96103085896692,59.743328406892715,66.74909282061736,91.17743846630194
2020-06-13,14.034917302484473,46.865178803842525,59.595928983555126,66.2792218036891,90.62833809851301
2020-06-14,14.059912189654767,46.74733217654688,59.409203771362144,65.76739454827987,90.10048834131382
2020-06-15,14.085000311903912,46.46105917153659,58.918990438232726,64.89149873876045,89.15952026324118
2020-06-16,14.11029043166181,46.193070123012916,58.40378344956346,64.00092282577185,88.12083970965841
2020-06-17,14.135698931439777,46.019517122055134,58.086342024777565,63.423830954049464,87.42237505467887
2020-06-18,14.161173486922536,45.710079563647014,57.54704556611625,62.77099404921171,86.6768512045414
2020-06-19,14.18673214605235,45.7823360015617,57.61543691864435,62.99261731599421,86.96032781912675
2020-06-20,14.212383351794216,45.663464504636266,57.355381448462396,62.64455487106693,86.64150273397706
2020-06-21,14.238032459321829,45.57203752638162,57.11302104791389,62.302665300525035,86.33085223380832
2020-06-22,14.26366862044631,45.54507907537379,57.01507035300358,62.14852231131351,86.29119835336923
2020-06-23,14.289224739747297,45.79182916714072,57.45876587183358,62.694660858981166,87.0377705627923
2020-06-24,14.314736012089014,45.91917462222551,57.70585288231072,63.00508257525678,87.67938458467088
2020-06-25,14.340232981794145,45.83133220478595,57.616082870742645,62.820405659027585,87.79009979285715
2020-06-26,14.365684207755478,45.7671357704244,57.555705497223954,62.70141574300675,87.99207980420371
2020-06-27,14.391095560882889,45.69798626455838,57.48576115440312,62.63116038573935,88.15739611121691
2020-06-28,14.416501295040945,45.45599960190637,57.1043484603959,62.06827349971681,87.71430946388256
2020-06-29,14.441925731454319,45.36259113154881,56.959217527196984,61.88103608077452,87.63614946265488
2020-06-30,14.467367878808375,44.98660342407197,56.32569371438072,61.142162621138965,86.95865529120539
2020-07-01,14.492835043759484,44.60998200890063,55.65657426314243,60.37724917522911,86.09963239779725
2020-07-02,14.518309184198102,44.5774644192401,55.55854870092605,60.60540640906373,86.21013904035598
2020-07-03,14.543821581277555,44.46226393061926,55.33917157970973,60.60959864588597,86.12050739111834
2020-07-04,14.569375589479506,44.401336578682475,55.202090460806176,60.80441876789706,86.23056345212274
2020-07-05,14.595007143510045,44.54514238621712,55.47215363842545,61.70150481020147,87.09651666374916
2020-07-06,14.62068077766331,44.54744378696296,55.51091627060646,62.22752534613082,87.5644982275983
2020-07-07,14.646356194703372,44.74181892881393,55.913053564710566,63.3153033434985,88.99273037019489
2020-07-08,14.672050865001097,44.89979811071396,56.27585338449677,64.7448568426525,91.25038578847597
2020-07-09,14.697798303683442,45.13657036573949,56.764179807762474,66.33515811569524,95.27238222225748
2020-07-10,14.723565549435108,45.328236263023456,57.19091003585646,67.79097227895403,98.50638335099117
2020-07-11,14.749354267262063,45.568380287867285,57.67433815966004,69.12555755504033,101.01603999675388
2020-07-12,14.775151916994531,45.707215368405656,57.96377516029949,70.37300034117575,103.53016116714701
2020-07-13,14.800981872401294,45.93655820712695,58.406300466445,71.90365953408667,106.62794828259021
2020-07-14,14.826877878886819,45.88462041148375,58.31784181978921,72.56244509377868,108.17714610451156
2020-07-15,14.852826951633205,45.91091912330367,58.35960952497959,73.14842102059944,109.65170133672362
2020-07-16,14.87877642604505,45.744773229229565,58.05719723843083,72.90866398724262,109.20942422704121
2020-07-17,14.90473648867281,45.66585786914817,57.85000754362031,72.74911103179966,108.9389512325427
2020-07-18,14.930689261543165,45.56801466897326,57.621460426761075,72.56926259248661,109.13472642111267
2020-07-19,14.95663355705426,45.53266528060624,57.52876111473648,72.3493998803481,109.30580507190953
2020-07-20,14.98253089375413,45.48011806262437,57.42525481128928,72.14877439114761,109.18751162581728
2020-07-21,15.008348256574621,45.43596028786288,57.32065866184496,71.77794177437656,108.97315726946238
2020-07-22,15.034064635946592,45.57683994133811,57.54004584219524,71.74439239853692,108.74282978039946
2020-07-23,15.059719089795607,45.92731818604091,58.27681786538966,72.41094104475042,109.14597864193695
2020-07-24,15.085387130701676,46.44354007592713,59.416206242242225,73.75460802479259,110.40334657031795
2020-07-25,15.111047503511287,46.93088825236421,60.597414565616646,75.24404498040695,111.5868595036572
2020-07-26,15.136763166255605,47.607781617113574,62.288637952479576,77.78244904864306,113.50357044839004
2020-07-27,15.162415413003913,48.4169609949065,64.13369798016313,80.36017499030669,115.38966935832067
2020-07-28,15.188033762610388,49.98292788375957,66.96246169448278,83.79682416503641,118.13837604221342
2020-07-29,15.213641154673951,51.28451413826684,69.31144362763541,86.93770702665245,120.61220329792303
2020-07-30,15.239230297523719,52.53760583698602,71.37827619739943,89.534782434211,122.47937530664171
2020-07-31,15.264795579123302,53.76283372687965,73.48691273264637,92.13435972518005,124.36899304701774
2020-08-01,15.290356608087563,55.16104932422206,75.86439471305255,95.08878240531004,126.77935257939322
2020-08-02,15.315847478201391,56.80146620296887,78.70474704515419,98.30795334957614,129.8775722226217
2020-08-03,15.341415760086946,57.73496826675898,80.46523372815102,100.18254632078529,131.63646045214833
2020-08-04,15.367057739561574,58.15054995043985,81.69011155888961,102.14083626021736,133.9711008098186
2020-08-05,15.392823644455547,58.58984844131609,83.01001216340552,103.99986228055604,136.51993865682235
2020-08-06,15.418821023826183,59.26476755006064,84.69256076662913,106.46476937405424,139.53503687463808
2020-08-07,15.444998157952512,59.87415449931234,86.03642721371102,108.45165069435123,142.18435665300473
2020-08-08,15.471450165864155,60.15223484606116,86.70477761404277,109.45602331651543,143.85280337266806
2020-08-09,15.498198310067494,60.14708286555748,86.72960260109866,109.69477728499743,145.2011414032517
2020-08-10,15.525268756824659,60.60190882210972,87.45172471114074,110.776798546012,147.77728719005404
2020-08-11,15.55268138702695,61.03358672042472,88.04286756905,111.4149617482972,149.5749566787812
2020-08-12,15.580391724197057,61.15853976161537,88.07555475614544,111.04991627813729,150.03499565402223
2020-08-13,15.608300526039102,61.06487702068887,87.82659185387593,110.36807071842605,151.1908629186339
2020-08-14,15.636338787200089,61.22374908369093,88.35235326339583,110.65991038275169,152.96167852032093
2020-08-15,15.664354102913535,61.55611577692318,89.35630767182724,111.82908016829072,155.54764106283838
2020-08-16,15.692506888749548,61.78215466690142,90.03744844296335,112.40381307506652,157.37663143955967
2020-08-17,15.720739241310213,62.06956205441438,90.81335079853045,113.26878632657531,159.14028267095654
2020-08-18,15.749144132001248,62.44164575716371,91.59449132815737,114.1748579185265,160.5924817228559
2020-08-19,15.777571255464636,62.919069860416755,92.57868450689821,115.43934965467261,162.32580651357455
2020-08-20,15.80616802558535,63.0920467088722,92.96468712498304,115.78706573281326,162.5544804727515
2020-08-21,15.834909258360952,63.11519928067747,92.87700551211168,115.72521958932808,162.37075324656274
2020-08-22,15.863856732076457,62.841154375456426,92.03409294605365,114.29529701391738,160.49993009103923
2020-08-23,15.89335469393859,62.65185100621852,91.43674783309137,113.22987022391578,158.99612366188586
2020-08-24,15.923025288323458,62.405466999714406,90.70992707448593,111.80090676137166,157.0616938394905
2020-08-25,15.952558173367123,62.06612009629313,90.08278660169577,110.60286781547123,155.70073671265118
2020-08-25,15.982074331280899,62.09423368581156,90.10908162744991,110.6236697153584,155.72843606225337
2020-08-26,16.01061022132788,61.65258151094761,89.1908054615786,108.87695068175375,153.80189137352028
2020-08-27,16.03828046381028,61.45772011716491,88.74130824815501,108.01875005451586,152.84245537177665
2020-08-31,16.065021529690398,61.11315542799366,88.48498727588674,106.85294352326832,152.0368735123622
2020-09-01,16.090621527948628,61.17148464256823,88.8303264185088,107.24465060877881,152.36900576952053
2020-09-02,16.11546438420875,61.80132320791927,90.50453133536024,109.7021374620625,154.8073656790054
2020-09-03,16.13977696785426,61.95657790455189,91.21764381892405,110.8055334949187,155.58904674069885
2020-09-04,16.163847042370335,61.32743517017616,90.48739519107764,109.56158077743686,153.7025061131728
2020-09-05,16.1887133436463,60.707324784226785,89.67829662748545,108.43611604276757,151.91248598460163
2020-09-06,16.21431957170492,59.75301915360345,87.9101477312463,105.53039756215313,147.87337156013274
2020-09-07,16.242977852829213,58.67263769802554,85.88548425584463,102.8202926592624,144.48655226726942
2020-09-08,16.27311283468805,57.632323374535275,83.81510979489491,99.84504101350205,141.06457270875097
2020-09-09,16.304315786640018,56.124896309792206,80.63434586585447,95.4880754417764,136.18677279081308
2020-09-10,16.335474661386712,55.11294985098627,78.51973357399368,92.71377385523564,133.11678592236026
2020-09-11,16.366365933676178,55.182045052346524,78.417863793452,93.09861031249557,133.69263758104253
2020-09-12,16.398233161593964,55.095269931506266,78.15802520262864,93.14110268447351,133.76166109432205
2020-09-13,16.430357277497578,55.466764413748194,79.16284713120893,95.46671563681028,136.40952552137577
2020-09-14,16.460199160680006,55.5793703147595,79.42340533503685,96.6934936971538,137.39429050785077
2020-09-15,16.489319950221955,55.88001517133958,80.02788265844816,98.36418291013081,138.8469444538399
2020-09-16,16.518189742211263,56.41985669220867,80.93237380789645,99.69726195717934,139.92994424795043
2020-09-17,16.547513232090125,56.95423143443372,81.6918792637477,100.65658030038537,140.47656683799784
2020-09-18,16.57710247134183,57.42811688408753,82.45883105658694,101.522612341676,140.90278862315796
2020-09-19,16.607000324615342,57.83287323629688,83.01921338043698,102.00896706194285,140.7776114362022
2020-09-20,16.638099478195983,58.260614014287626,83.48419783767886,102.05551313387207,140.16979603297102
2020-09-21,16.669709914504892,58.678310503939485,84.01721298834417,101.83762324214877,139.39718891852533
2020-09-22,16.70071832462355,58.45775725199536,83.38063200012229,99.81792040308352,136.6721666553288
2020-09-23,16.731087568478785,58.257105041233274,82.91821556119223,98.61745381793477,134.9303366158814
2020-09-24,16.761637311467467,57.68762306642276,81.77697368985594,96.43055920610826,132.04946761819463
2020-09-25,16.79256077362686,57.45246913130643,81.06212034801752,95.00461489618857,130.42435033086855
2020-09-26,16.82226858510083,57.22048082876137,80.43659898314962,94.27630915535514,129.87808146333964
2020-09-27,16.850267159906934,56.928230767070744,79.74661955546952,93.59549965327994,129.2650976762734
2020-09-28,16.87759845909781,56.808224471941685,79.44657245758054,93.65301429499709,129.49437228555405
2020-09-29,16.90513422042629,57.02735095530312,79.83995088590603,95.04845157248226,131.0689607933313
2020-09-30,16.93311049547222,57.30318202321189,80.32441882421216,96.66541507151328,132.78484701685247
2020-10-01,16.96109214038887,57.805516578317906,81.32657127476381,99.13021988493784,135.47721540553874
2020-10-02,16.989174540588877,57.78527796511159,81.34568270310535,99.9630879024563,136.08504535486819
2020-10-03,17.01714281526708,57.7257231264237,81.21083337741928,99.96571611445864,135.65545271266296
2020-10-04,17.045205908158593,57.60161070916877,80.97003781988462,99.84727369949462,135.22542365669352
2020-10-05,17.07335523894568,57.55382731511676,80.85751452207137,99.93592467878909,134.88197767591146
2020-10-06,17.101331393954155,57.64983688128484,80.9522011552121,100.14425387642407,134.84100416647226
2020-10-07,17.128739097188344,57.468006789892286,80.52738327577134,99.38807145084465,133.77496074218735
2020-10-08,17.155451268670788,57.369029339214904,80.20419942357162,98.71131865925258,132.87759351443668
2020-10-09,17.181669977658345,57.55062433290473,80.37076232611395,98.84890457173304,132.8885459894576
2020-10-10,17.20765740084073,57.95356590578734,81.04581729429856,99.92706039146313,134.14340970754947
2020-10-11,17.23354011420888,58.52901949269858,81.97510075801617,101.19276872215914,135.5335380675789
2020-10-12,17.25930118596777,59.072489517232555,82.83996911658193,102.20003676782176,136.78163348842827
2020-10-13,17.28512242234291,59.68353490691828,83.91185524836956,103.76673971375845,138.6709669543862
2020-10-14,17.31100469383209,60.35184310888769,85.12467546547708,105.69885984122061,140.90224109804868
2020-10-15,17.337496541830944,60.974219704743234,86.25138471436489,107.45741395292998,143.00524015953224
2020-10-16,17.364121629990137,61.46011302450185,87.1021772337838,108.84700740062709,144.5413049258827
2020-10-17,17.390972148400266,61.64561064360004,87.31786490615127,109.16819522278479,144.87691413630304
2020-10-18,17.418101991119343,61.71576039723729,87.37306856558416,109.36285345018064,145.09414110285636
2020-10-19,17.445450282809617,61.82669535400427,87.53368511757725,109.6816460329706,145.39055045530233
2020-10-20,17.47289594190066,61.956913060120854,87.59567434316233,109.53870528561646,145.09219700407368
2020-10-21,17.500714379781897,62.23536851860683,87.7710874765109,109.1654025302505,144.51497998795384
2020-10-22,17.528976310893313,63.128236447802294,88.92857508620187,109.92223434757628,145.11812896647479
2020-10-23,17.55778792368517,64.14051112834312,90.48875560432214,111.36312182101554,146.69879995042174
2020-10-24,17.58705370412889,65.2548291959759,92.24213405047021,113.12367842660313,148.61736924521338
2020-10-25,17.616107848956858,66.43409986152653,94.07545739656666,114.86099198535368,150.65190089653387
2020-10-26,17.644987333830073,67.4278296242824,95.52936569237957,116.03573092855498,152.0132162225092
2020-10-27,17.673729566728667,68.24307406650757,96.62181324556957,116.88599297090303,153.0724720448111
2020-10-28,17.702517743524453,69.36514178332794,98.30474293343869,118.64596943972441,155.2058224773941
2020-10-29,17.731120198446334,69.65194162605627,98.60909808561794,118.71118851978758,155.45457154354978
2020-10-30,17.759026289704238,69.86892116992237,98.56984560759008,117.95572304061355,154.704597221779
2020-10-31,17.78676528630146,70.15151240928407,98.61253807821089,117.11861471626494,153.79246550706299
2020-11-01,17.81454227122137,70.46604515623869,98.68792507140063,116.27444121041117,152.75026542340441
2020-11-02,17.842365475003774,70.84034240400956,98.99368746323194,115.9326230013894,152.31724086556454
2020-11-03,17.870337393405862,71.10876773787052,99.19380388559912,115.28772410462514,151.465526125518
2020-11-03,17.898060825863453,71.13830615060454,99.22135928025833,115.30898874232875,151.49276668649972
2020-11-04,17.92527438265796,71.29655017096763,99.22176880975587,114.3760864911363,150.1945918790621
2020-11-05,17.952654240396058,71.80983156592072,99.95598837372535,114.42896620877195,149.9541065704032
2020-11-06,17.979211554879214,73.06836133906748,101.74399048481521,115.71055439389835,151.053095804848
2020-11-07,18.005501789327013,74.39615627366695,104.0863993006871,118.40128707638678,153.70758339624916
2020-11-08,18.03184197294442,75.12819778179835,105.48228119917479,119.88780476991178,155.18736414845972
2020-11-09,18.058126406492363,76.27120413371654,107.47505775414606,121.9445877613903,157.30722384399883
2020-11-10,18.084337503629882,77.40463456502712,109.46187851381563,124.16017621964625,159.70689403755426
2020-11-11,18.11038728076076,78.28104875823158,111.15275257305973,126.26832384191567,162.36090088774654
2020-11-12,18.136111412078208,79.29690501715976,112.99590443874553,128.42829473302208,164.97831838051877
2020-11-13,18.16202674223844,79.8214097591025,114.0939116690422,129.67977530852147,166.4862522164765
2020-11-14,18.18772665766268,80.30220094269362,114.87954287309162,130.2120358028366,167.19994616683903
2020-11-15,18.2136051208916,81.0457877604909,116.03959376525137,131.39519388119368,168.4161861464052
2020-11-16,18.23967024014992,81.29840292073715,116.27139276674268,131.36270820514437,168.31269912163674
2020-11-17,18.266105876767313,82.0532286185169,117.33260768490499,132.3471718395896,169.28359868692746
2020-11-18,18.292798445559413,83.33324381152403,119.1862279152725,134.23348923105044,170.95107308848276
2020-11-19,18.319844140803653,84.4396725329905,120.66861605885862,135.60681419780545,172.32668010481825
2020-11-20,18.34712308860466,85.23406431678768,121.7054067546787,136.73735504065647,173.52370822436762
2020-11-21,18.37481128873796,86.44274744366041,123.48244368718463,138.9071795107322,175.53948181114822
2020-11-22,18.40232617167149,87.92931698899653,126.14141062041782,143.3326172237653,179.93852320327807
2020-11-23,18.42992058038483,89.38244490868368,129.00988125690313,148.36452572541464,184.56430588569998
2020-11-24,18.457370438741123,90.5722014444809,131.90013006938304,154.35046219851552,189.65279068562904
2020-11-25,18.48568281946065,91.57847700382291,134.27999057204778,160.44372339669383,195.14981248593864
2020-11-26,18.516889919707694,92.25896852235249,135.94240380153676,165.0138763141657,198.81832203866378
2020-11-27,18.548405862357924,92.1118456305399,136.19121834524267,167.00204696251467,199.8592291298154
2020-11-28,18.58003784785336,91.50318738305685,135.5146754043008,167.7847013573894,199.76568562329714
2020-11-29,18.611758215654305,91.07053304762036,134.8691610557213,168.36936358431342,199.08280555807573
2020-11-30,18.643392782165932,91.0405100812668,134.95367186724167,169.4847844863541,199.37540393043412
2020-12-01,18.674929134309338,91.65059870906549,135.73155146841742,170.7000205182744,199.9332330366368
2020-12-02,18.70587456679118,91.54558990798387,135.47396949613182,169.52585681760064,197.84052622926873
2020-12-03,18.73406765587184,91.86174081651541,136.13363005626252,170.10167865537983,197.90117056363965
2020-12-04,18.762043831105117,93.1777252096692,138.63829137275235,173.67823801114042,201.08825748115078
2020-12-05,18.789992982469713,94.0442290843917,140.18241869700188,175.38293891076228,202.5683445843128
2020-12-06,18.817849420148917,94.84986423916683,141.69371736430554,176.63775119697618,203.72993083425143
2020-12-07,18.845763763658027,95.45735356829465,142.68004364672035,177.27047241867842,204.2334274472397
2020-12-08,18.873808084175252,95.26321723184788,142.25526271481544,176.06289571263142,202.90705181438068
2020-12-09,18.901891183629402,94.98269404405073,141.58675752228876,174.56352844947548,201.3422365325775
2020-12-10,18.929933489616218,94.67276366219784,140.97308274057164,173.3146385281869,199.8832978435555
2020-12-11,18.95805768996709,94.05130532502835,139.69458535625915,171.01095045552597,197.3428807609415
2020-12-12,18.986457082407526,93.73264263191376,139.06553646820097,169.92910638736805,195.97679411954414
2020-12-13,19.015025947827297,93.54939717163421,138.58186489240438,168.62662399926643,194.65022129033093
2020-12-14,19.04349307037657,93.47576791869676,138.3770986177064,167.9403800360878,194.0825826528794
2020-12-15,19.07197107477704,93.51903428245186,138.35989754378414,167.75998261307387,194.0041547930698
2020-12-16,19.100203343376904,94.12828997786451,139.41923865348042,169.02111748241174,195.41870981482526
2020-12-17,19.128152048495238,95.53715588545694,141.7127112560272,171.7607649119269,198.16024726763027
2020-12-18,19.15576286008381,97.76487887341244,145.21380597560176,175.61856810383807,202.33438604318917
2020-12-19,19.183286339023653,100.23140428990996,149.23780974361685,180.32137801404997,207.33910408684443
2020-12-20,19.210841642050013,102.59950261621836,152.98638725732422,184.95519029432467,212.04783882752463
2020-12-21,19.238654424350088,104.53570225978791,155.83057267991833,188.3448723032261,216.13051112658593
2020-12-22,19.266673370776687,106.06431010847504,157.95397757144497,190.3126817782993,219.15191544741197
2020-12-23,19.294805791674662,107.9299424067141,160.6877611646305,193.10156760995824,222.77679753978055
2020-12-24,19.32365911822683,108.6194063043765,161.11766248868935,191.61225323800983,222.22740513087092
2020-12-25,19.352945765308604,108.94480178201582,161.2359562454821,190.8074930411109,222.5053726814749
2020-12-26,19.382540071051096,109.50351192698957,161.6725096967125,190.12624271680926,222.8740321549783
2020-12-27,19.412323994988398,110.47381798741702,162.66946920504978,189.50451522369207,223.08037900103852
2020-12-28,19.442013429026872,111.72631154781715,164.68480929180112,189.72086807243568,223.98812246324076
2020-12-29,19.471852996561807,113.65971506042101,168.21558726587767,192.60318895340544,227.37044501444996
2020-12-30,19.501693905952123,115.27015622501273,171.13696593752866,195.5031628505643,230.3936839113569
2020-12-31,19.53097658043646,117.70099036909812,175.6627261242337,201.21429757409197,236.0079606036199
2021-01-01,19.56051475484159,119.8976848381059,179.5376076227099,205.08447148407953,239.83150359786305
2021-01-02,19.589810983033516,121.80343212010331,182.84927054405318,208.38159410762205,243.92866748450916
2021-01-03,19.618914105563533,124.11132350519813,186.99318721271055,212.48405100659323,253.2527450938959
2021-01-04,19.649114128366023,126.98926654294473,193.01916030048466,219.6359317493476,264.03797588025225
2021-01-05,19.679784294957557,129.11179149999498,198.15225084241035,225.86979849251043,272.78275175261524
2021-01-06,19.71056403763383,132.0852010221311,204.92700267891854,234.14531090520126,283.78397352360525
2021-01-07,19.741807257143677,135.61759981316558,213.02966525714925,246.00834588875057,298.42022681098507
2021-01-08,19.77289986127596,139.8709149791219,222.24184740024577,258.7646137706138,312.52171267964366
2021-01-09,19.804129959254624,144.27711002570396,231.58998723111563,271.4467417492252,325.7170098103082
2021-01-10,19.835509299799384,147.5772829209714,239.44470401226687,283.73316399083495,336.6382759002626
2021-01-11,19.86678956544901,149.66600200628886,244.23051226300367,291.2076121538332,342.7933674442311
2021-01-12,19.897657992846334,151.00362281674714,246.48585514586136,294.4647321836217,345.01144626137705
2021-01-13,19.929473567254234,150.9159634404797,245.98911701487577,294.49961361629244,343.35937481563826
2021-01-14,19.9614342971619,150.9874115625173,245.5924061231704,293.7424077900921,341.1017304234347
2021-01-15,19.993668028235533,150.9221845476226,245.4104879021093,293.3044703842058,341.2610012297922
2021-01-16,20.028632868256523,149.74361290190544,243.44427093453282,291.0473391212483,341.02521630801533
2021-01-17,20.065031677241805,148.55484132802735,241.48730023860355,289.2892579736655,340.13259368385104
2021-01-18,20.100956682920227,147.7881387424901,240.17541435765395,289.5991543347486,342.08249738315845
2021-01-19,20.136930722260047,148.3619639489277,241.98932389165168,293.99309951405365,347.9025513595978
2021-01-20,20.172458365151215,149.56590317482443,245.75849486971282,299.9493003154094,355.20798081478654
2021-01-21,20.20796451630983,149.4524393266766,247.13719959589054,303.070899546722,359.5533407097305
2021-01-22,20.24359111750951,146.9309352780473,243.0541148826531,299.0375054502292,355.723861340379
2021-01-23,20.276869377259715,145.92572469908532,242.03043344932212,299.13065919202387,355.52376979217746
2021-01-24,20.30832938689923,144.6985816301813,240.2914068745759,297.2777619058054,354.6504190759017
2021-01-25,20.33903005686571,143.8965931870389,240.12062459636934,296.6431002917701,354.34478978440285
2021-01-26,20.369165226484853,142.72821020467018,238.86779983361203,294.80432825217616,352.865400359689
2021-01-27,20.398530277628794,141.62594216896255,237.15717478388865,292.58507377768467,351.26205559830464
2021-01-28,20.427798481500503,139.85280248195653,233.9187970604189,288.0979689425359,346.73385485761725
2021-01-29,20.456483064664837,140.89534845541016,236.53414347946887,291.69033707949916,365.9510144448974
2021-01-30,20.485101701436832,141.5161616338545,238.19767231270407,293.66034517502044,385.46176270883404
2021-01-31,20.515112702998607,142.4301488362558,240.25161849307636,297.7679523240112,394.073710507894
2021-02-01,20.54642038995155,142.62173832451003,240.0926067708807,299.4186180062367,401.7022329024331
2021-02-02,20.580685588046634,143.05215168341178,240.93419453113864,303.2415424085206,410.4792219607875
2021-02-03,20.61680664133425,144.22736384715137,243.44973403341362,308.9382772397857,420.0690510063264
2021-02-04,20.653416712080997,147.02472283775444,249.6075924922083,319.45277177498235,435.5812415159678
2021-02-05,20.69111140343908,148.53948494977368,253.12438190932613,327.4245254472956,445.93836931200656
2021-02-06,20.730454476354325,150.198414236361,257.28308618029155,338.9260077169028,456.5863126411077
2021-02-07,20.771182394107058,152.16438959541387,261.6823365152593,350.7201021860774,472.44878865085855
2021-02-08,20.812754185422662,154.28507710083392,266.18759581040376,361.9055251928679,489.72920485025736
2021-02-09,20.85280396130719,158.58160101476057,274.2720650405615,377.0857612312351,510.14700989995345
2021-02-10,20.893902072252416,162.08557461253338,280.5869762153116,393.37031383486874,530.796146819846
2021-02-11,20.93546710120158,164.26541456402066,284.11956144272284,410.67403004108803,550.7620348721442
2021-02-12,20.980710930319788,167.54183861337418,289.8228314029418,428.1737191374866,569.0554957866543
2021-02-13,21.026214273180756,170.22987183344986,294.29255445596755,443.1576922854365,585.5481008391014
2021-02-14,21.071796924919255,172.42490609751485,298.1011479719476,455.60987792384503,599.5465500821892
2021-02-15,21.11961955906233,175.2108447630576,303.1182874669316,468.6843540408155,611.4023904789307
2021-02-16,21.166971884668072,175.69232223075358,303.92306591282795,475.1113067133251,616.1561912480511
2021-02-17,21.214597489501756,176.42975878849262,305.0477631781323,479.5327613059774,619.0387124324626
2021-02-18,21.26146532199779,178.4233012829211,308.47082178424506,485.1655555720265,622.7622254490768
2021-02-19,21.308106204400246,179.6182022820318,310.9700649868262,492.26833064354366,629.5521967084608
