,compound,c_r_e_a_m_-finance,definer,dydx,nexo,celsius
2019-07-27,13.503415604217498,12.494899999343147,3.6260329828820295,10.490464231131806,12.0,8.8
2019-07-28,13.500506409566375,10.186399653746962,3.7282380886473194,10.954466562069172,12.0,8.8
2019-07-29,13.662034029624806,9.551889831906136,3.1133339092023986,10.944732748080165,12.0,8.8
2019-07-30,13.562339653369587,9.559183023373025,3.1682893227460176,11.179009250426379,12.0,8.8
2019-07-31,13.274372233341483,10.160160260020564,3.5228347036685976,11.156998042243629,12.0,8.8
2019-08-01,12.89420164091183,10.444128583055416,3.5740334482170826,11.099148284661464,12.0,8.8
2019-08-02,12.469551558719484,10.775391500838607,3.6389466775466643,10.470867821674718,12.0,8.8
2019-08-03,12.149300741776914,12.113955980465509,3.6375300920573035,9.933498903998919,12.0,8.8
2019-08-04,11.729613313939268,12.67042789431179,3.416406888104963,9.389497166319254,12.0,8.8
2019-08-05,11.31713551708951,11.987294693804708,3.1663305299821434,9.004629805866474,12.0,8.8
2019-08-06,11.055968612384115,11.218423953303438,2.9387824750341656,8.814373703587162,12.0,8.8
2019-08-07,10.863064216458168,11.437924142413967,2.6061499982415475,8.923112794924267,12.0,8.8
2019-08-08,10.7053465798983,11.839349629868066,2.638784479828493,8.976239483357954,12.0,8.8
2019-08-09,10.564847018487058,10.370999959617764,2.5860132473566373,9.136345737846446,12.0,8.8
2019-08-10,10.50725380597599,8.382090227625387,2.753686892779324,9.319789631866163,12.0,8.8
2019-08-11,10.556938141528855,7.56540157359305,2.6926672154035836,9.66492964422516,12.0,8.8
2019-08-12,10.623391210906728,7.72844819655239,2.7162323112338096,9.58499608600886,12.0,8.8
2019-08-13,10.518884476090536,8.233395235558161,2.708565096600073,9.465954416463713,12.0,8.8
2019-08-14,10.298643014948917,8.234896598696752,2.620635118930175,9.327833122719763,12.0,8.8
2019-08-15,10.052834106232524,8.347170022029209,2.4813031671919665,11.048129740045253,12.0,8.8
2019-08-16,9.870054694751556,8.262337215233233,2.449073776983293,11.383233295325155,12.0,8.8
2019-08-17,9.735091118861371,8.471382903864619,2.185636082400179,11.43469861609995,12.0,8.8
2019-08-18,9.653871430207902,8.69099721317772,2.379896927697934,11.69753935448927,12.0,8.8
2019-08-19,9.571073089984424,8.602869227169444,2.504607601325644,12.072521258231731,12.0,8.8
2019-08-20,9.541953090096884,8.08355422349852,2.6394247815490717,12.482688185135663,12.0,8.8
2019-08-21,9.45999248625425,7.390928539658296,2.6993738762969817,12.65791108964064,12.0,8.8
2019-08-22,9.435095045745756,6.928550007063963,2.735836460037152,11.3023029267615,12.0,8.8
2019-08-23,9.450900005523621,6.751181423659138,2.7486319809766075,11.149777776462427,12.0,8.8
2019-08-24,9.411312076565334,6.687348425744757,2.7779647058418733,11.034551269921346,12.0,8.8
2019-08-25,9.403351673918795,6.559464043012073,2.8179816607605788,10.414754554289184,12.0,8.8
2019-08-26,9.361558390821653,6.628039124328205,3.2095056606633596,10.82392635777757,12.0,8.8
2019-08-27,9.307383800168575,6.654633241509998,3.426588042283444,11.432337629671455,12.0,8.8
2019-08-28,9.321136028853548,7.31228731401866,3.716183030425533,11.508499350987188,12.0,8.8
2019-08-29,9.287690751971557,7.4141410810613815,4.004079879541246,12.537956049824539,12.0,8.8
2019-08-30,9.25641125144011,7.591548219174364,4.088611493422433,12.32135927228092,12.0,8.8
2019-08-31,9.175205516670891,7.809345934848485,4.418935349540583,12.340997446909338,12.0,8.8
2019-09-01,9.04433007323161,7.995081633354508,4.254379545527995,12.461116902361642,12.0,8.8
2019-09-02,8.89663688186211,8.013102462267508,4.413088586494819,11.80715361628719,12.0,8.8
2019-09-03,8.751444775576765,8.328436034075821,4.0717468566582316,10.756020816798596,12.0,8.8
2019-09-04,8.565164753464384,8.763556745079045,3.7885717305614315,10.324824351515216,12.0,8.8
2019-09-05,8.435246605988542,9.34549221177986,3.8945564794059875,8.676370957272464,12.0,8.8
2019-09-06,8.282728339098872,9.72645607115788,3.927644788216991,8.70781794497025,12.0,8.8
2019-09-07,8.152348087542654,9.37203979406021,3.7997289363864803,8.434938100084295,12.0,8.8
2019-09-08,8.03862806471913,9.10491080149736,4.058860753515459,8.38892141568576,12.0,8.8
2019-09-09,7.952352650938722,8.943489886392824,3.686340921000281,8.31446771146562,12.0,8.8
2019-09-10,7.8866019595915935,9.06533895385823,4.1867773938502415,8.412602997732403,12.0,8.8
2019-09-11,7.8495871382279105,8.873111517448594,4.7142253187198335,8.408878304719774,12.0,8.8
2019-09-12,7.802609199021475,8.12270965395229,5.0170028219147715,8.345100894553363,12.0,8.8
2019-09-13,7.728603157403573,8.074005814292203,5.078003879974476,8.272377493818457,12.0,8.8
2019-09-14,7.64820652875695,8.258348258363624,5.015467691837615,8.3580085763035,12.0,8.8
2019-09-15,7.567160796138427,8.322922624646722,4.825986114098375,8.242846699427266,12.0,8.8
2019-09-16,7.311509358979417,8.451131484372516,4.692060131073438,7.949249973366498,12.0,8.8
2019-09-17,7.061926237515623,8.048224378989032,4.285792594487345,7.759903462478527,12.0,8.8
2019-09-18,6.827719473842646,7.4817202871326645,3.587075606966258,7.534586665407649,12.0,8.8
2019-09-19,6.635234049661901,6.969871397563824,2.966860890867903,7.398979783493689,12.0,8.8
2019-09-20,6.488486621694405,6.107541158843442,2.9362512450252294,7.060722699045577,12.0,8.8
2019-09-21,6.333660456362304,5.819144063394979,2.9482756029769854,6.701387935272858,12.0,8.8
2019-09-22,6.195044547337902,5.503227373113721,2.991115141402291,6.329759411402283,12.0,8.8
2019-09-23,6.254212894064894,5.163241317405466,3.0659837919652437,6.229508330271402,12.0,8.8
2019-09-24,6.294804740174548,4.959946348377246,3.3119947424385154,6.3393603168865,12.0,8.8
2019-09-25,6.425545106472507,4.589893331132104,3.7382531563393746,6.569926933309743,12.0,8.8
2019-09-26,6.526941963993453,4.6918219444114575,4.03173983624971,6.743862214523763,12.0,8.8
2019-09-27,6.653549599582626,4.508285474692218,4.187789293910874,6.527364329313622,12.0,8.8
2019-09-28,6.730215644898792,4.857746861566356,4.257363567073095,6.538216994690596,12.0,8.8
2019-09-29,6.777492226051517,5.230696725111059,4.102932134399118,6.545249242645339,12.0,8.8
2019-09-30,6.802511696349654,5.751218463109586,3.9054528040487217,6.55950319193262,12.0,8.8
2019-10-01,6.861760927287016,6.0348263431769675,3.7290664394153223,6.371449149993336,12.0,8.8
2019-10-02,6.805784069504531,6.4052400351648995,3.4489026750661407,6.265443380857106,12.0,8.8
2019-10-03,6.759822950644748,6.76928726882742,3.1450595332674394,6.1177235170651505,12.0,8.8
2019-10-04,6.681676003609465,7.1476369660408725,2.949650307071586,6.48094622811854,12.0,8.8
2019-10-05,6.658374486718339,6.923924552355032,2.7712235410749253,6.625232960047867,12.0,8.8
2019-10-06,6.657690636116565,6.852820169312652,2.870908291513895,6.860715757453032,12.0,8.8
2019-10-07,6.677144775924736,6.621628263201836,2.9866773604857775,7.0251462513522425,12.0,8.8
2019-10-08,6.6964166441542075,6.656567227229614,2.9766910488884015,7.091385875782938,12.0,8.8
2019-10-09,6.661982463734255,9.786833323463254,3.012493463978228,7.085160978117618,12.0,8.8
2019-10-10,6.57979055486202,9.17421508842506,2.9542487627633496,6.923237555268343,12.0,8.8
2019-10-11,6.455921148503218,8.775216934438419,2.8563330487935588,6.67911195377521,12.0,8.8
2019-10-12,6.367541263719525,8.205678992826076,2.865797802296079,6.580657806009918,12.0,8.8
2019-10-13,6.264092065691687,8.026213821960125,2.7856834691619192,6.366256861101257,12.0,8.8
2019-10-14,6.1650460691536795,7.793116000473675,2.6671793024579356,6.192430616472116,12.0,8.8
2019-10-15,6.044543488645821,7.5290284988715825,3.1006371539077024,6.027394983969892,12.0,8.8
2019-10-16,6.002699033476593,4.448069090332906,3.137502380107598,5.868459271443077,12.0,8.8
2019-10-17,5.9903083132738,5.427358110931883,3.119819492405282,5.982530873157792,12.0,8.8
2019-10-18,6.014477209181719,6.2607257797235745,3.191846825081772,6.112791866227528,12.0,8.8
2019-10-19,6.016891054337522,9.39320070515809,3.3158709746806396,6.126064956291775,12.0,8.8
2019-10-20,6.017051420759481,10.80880045143206,4.161042979823131,6.13596702881101,12.0,8.8
2019-10-21,6.014871025246703,11.682055598958,4.273537623176325,6.127235038379764,12.0,8.8
2019-10-22,5.986914990885922,11.47349577991919,3.7252858678313934,6.177669857045633,12.0,8.8
2019-10-23,5.992718248665264,11.1284828810096,3.6303588724894666,6.162708959502491,12.0,8.8
2019-10-24,5.976853723551509,12.237929345052882,3.63403729075585,5.862254070934172,12.0,8.8
2019-10-25,5.899711163130134,12.494899999343144,3.6260329828820295,5.70371111099447,12.0,8.8
2019-10-26,5.822771627990909,10.186399653746959,3.7282380886473194,5.480624394385201,12.0,8.8
2019-10-27,5.763117240972216,9.551889831906132,3.1133339092023986,5.328458578058183,12.0,8.8
2019-10-28,5.6800057817506415,9.559183023373022,3.1682893227460176,5.232540369652846,12.0,8.8
2019-10-29,5.59484118895634,10.160160260020561,3.5228347036685976,5.113006449538938,12.0,8.8
2019-10-30,5.445147097445576,10.444128583055413,3.5740334482170826,4.914645098469486,12.0,8.8
2019-10-31,5.341548767599001,10.775391500838603,3.6389466775466643,4.957591015943239,12.0,8.8
2019-11-01,5.308891991960986,12.113955980465505,3.6375300920573035,5.074480784739007,12.0,8.8
2019-11-02,5.293830567389095,12.670427894311786,3.416406888104963,5.243190022554178,12.0,8.8
2019-11-03,5.260520522485033,11.987294693804703,3.1663305299821434,5.327139044988238,12.0,8.8
2019-11-04,5.238491898073361,11.218423953303432,2.9387824750341656,5.392199307503864,12.0,8.8
2019-11-05,5.097892478171597,11.437924142413964,2.6061499982415475,5.312459127571221,12.0,8.8
2019-11-06,4.942492281545214,11.839349629868062,2.638784479828493,5.310669550723168,12.0,8.8
2019-11-07,4.748747551618712,10.37099995961776,2.5860132473566373,5.227126729782106,12.0,8.8
2019-11-08,4.575379215466344,8.382090227625383,2.753686892779324,5.028950284690803,12.0,8.8
2019-11-09,4.378404013739289,7.5654015735930455,2.6926672154035836,4.861351388799782,12.0,8.8
2019-11-10,4.199253284882624,7.728448196552385,2.7162323112338096,4.726986914241034,12.0,8.8
2019-11-11,4.028131571379147,8.233395235558158,2.708565096600073,4.549050293603352,12.0,8.8
2019-11-12,3.9912060252031383,8.234896598696748,2.620635118930175,4.51903108265857,12.0,8.8
2019-11-13,3.996029314447938,8.347170022029205,2.4813031671919665,4.553247442753244,12.0,8.8
2019-11-14,4.109183497201821,8.262337215233229,2.449073776983293,4.647227213927551,12.0,8.8
2019-11-15,4.190388056205924,8.471382903864614,2.185636082400179,4.787149435659804,12.0,8.8
2019-11-16,4.313986696126886,8.690997213177715,2.379896927697934,4.894729306181618,12.0,8.8
2019-11-17,4.445403147784798,8.60286922716944,2.504607601325644,5.070131396785014,12.0,8.8
2019-11-18,4.577952619731076,8.083554223498515,2.6394247815490717,5.2284656868043715,12.0,8.8
2019-11-19,4.736886316878928,7.390928539658292,2.6993738762969817,5.327942190944964,12.0,8.8
2019-11-20,4.887686875560308,6.92855000706396,2.735836460037152,5.293043063695088,12.0,8.8
2019-11-21,4.921162556214482,6.751181423659133,2.7486319809766075,5.410291922976326,12.0,8.8
2019-11-22,4.940225747271585,6.687348425744752,2.7779647058418733,5.506613444011583,12.0,8.8
2019-11-23,4.899935062939984,6.55946404301207,2.8179816607605788,5.157531085395043,12.0,8.8
2019-11-24,4.827135908707082,6.628039124328201,3.2095056606633596,4.72953592442928,12.0,8.8
2019-11-25,4.721787138335469,6.654633241509994,3.426588042283444,4.356912123709783,12.0,8.8
2019-11-26,4.584207126900448,7.312287314018656,3.716183030425533,4.129111515119651,12.0,8.8
2019-11-27,4.4420304468125975,7.414141081061378,4.004079879541246,4.054963820125992,12.0,8.8
2019-11-28,4.357297139678491,7.591548219174361,4.088611493422433,3.842865842683056,12.0,8.8
2019-11-29,4.2829556132345745,7.809345934848481,4.418935349540583,3.400134061929187,12.0,8.8
2019-11-30,4.240489698010775,7.995081633354504,4.254379545527995,3.4489978706299493,12.0,8.8
2019-12-01,4.193677528910746,8.013102462267502,4.413088586494819,3.5113409297321807,12.0,8.8
2019-12-02,4.185383047830544,8.328436034075818,4.0717468566582316,3.5652823947619185,12.0,8.8
2019-12-03,4.147909450854412,8.763556745079041,3.7885717305614315,3.475895913040094,12.0,8.8
2019-12-04,4.032408437666432,9.345492211779856,3.8945564794059875,3.323802469128161,12.0,8.8
2019-12-05,3.8906491953166635,9.726456071157875,3.927644788216991,3.162299975599005,12.0,8.8
2019-12-06,3.754725121442537,9.372039794060205,3.7997289363864803,3.1813288359354934,12.0,8.8
2019-12-07,3.6133989072967245,9.104910801497356,4.058860753515459,3.1245722160096556,12.0,8.8
2019-12-08,3.469646014153426,8.94348988639282,3.686340921000281,2.870372644116625,12.0,8.8
2019-12-09,3.319050032816602,9.065338953858227,4.1867773938502415,2.633831469292447,12.0,8.8
2019-12-10,3.1574395593395366,8.87311151744859,4.7142253187198335,2.466149815356956,12.0,8.8
2019-12-11,3.091188516285919,8.122709653952287,5.0170028219147715,2.3460545015796628,12.0,8.8
2019-12-12,3.007551275546254,8.0740058142922,5.078003879974476,2.2462887363056248,12.0,8.8
2019-12-13,2.9349030745129676,8.25834825836362,5.015467691837615,2.1393869345102625,12.0,8.8
2019-12-14,2.8631302541334067,8.322922624646719,4.825986114098375,2.103612393707269,12.0,8.8
2019-12-15,2.811281006413494,8.451131484372512,4.692060131073438,2.2508331174462777,12.0,8.8
2019-12-16,2.7623821014596848,8.048224378989028,4.285792594487345,2.365153863475105,12.0,8.8
2019-12-17,2.7335631072511952,7.48172028713266,3.587075606966258,2.4569437124830205,12.0,8.8
2019-12-18,2.6943132370687137,6.9698713975638205,2.966860890867903,2.4711851459843848,12.0,8.8
2019-12-19,2.6897276863986415,6.107541158843438,2.9362512450252294,2.44425720976155,12.0,8.8
2019-12-20,2.668819356127212,5.819144063394974,2.9482756029769854,2.417477572896449,12.0,8.8
2019-12-21,2.748253896079525,5.503227373113717,2.991115141402291,2.3153318803431397,12.0,8.8
2019-12-22,2.8460449344492496,5.163241317405462,3.0659837919652437,2.211417689567389,12.0,8.8
2019-12-23,2.934833981730667,4.959946348377242,3.3119947424385154,2.1160395401385808,12.0,8.8
2019-12-24,3.047480253497399,4.5898933311321,3.7382531563393746,2.0214249131656046,12.0,8.8
2019-12-25,3.170212369854805,4.691821944411453,4.03173983624971,1.977315079519519,12.0,8.8
2019-12-26,3.2717732595939566,4.508285474692213,4.187789293910874,1.9624512089038941,12.0,8.8
2019-12-27,3.378410641655764,4.857746861566352,4.257363567073095,1.9297702958866925,12.0,8.8
2019-12-28,3.395624528545455,5.230696725111055,4.102932134399118,1.9434620450710116,12.0,8.8
2019-12-29,3.398523621999132,5.7512184631095815,3.9054528040487217,1.9668867035836775,12.0,8.8
2019-12-30,3.4186593851186524,6.034826343176964,3.7290664394153223,1.9608934997762126,12.0,8.8
2019-12-31,3.4714898337593225,6.405240035164895,3.4489026750661407,1.9995719932118081,12.0,8.8
2020-01-01,3.5231577225341604,6.769287268827417,3.1450595332674394,2.0906729468310954,12.0,8.8
2020-01-02,3.557582169532848,7.147636966040869,2.949650307071586,2.182612981476637,12.0,8.8
2020-01-03,3.5912904201593956,6.923924552355028,2.7712235410749253,2.2761178749918956,12.0,8.8
2020-01-04,3.6156939700549664,6.852820169312649,2.870908291513895,2.285804178616149,12.0,8.8
2020-01-05,3.643690954509109,6.621628263201832,2.9866773604857775,2.3114162199996935,12.0,8.8
2020-01-06,3.657838433327331,6.656567227229609,2.9766910488884015,2.345726751460828,12.0,8.8
2020-01-07,3.646512337344851,9.78683332346325,3.012493463978228,2.349653044237967,12.0,8.8
2020-01-08,3.631826543163689,9.174215088425056,2.9542487627633496,2.32961749359492,12.0,8.8
2020-01-09,3.768337087468403,8.775216934438415,2.8563330487935588,2.4115902936754776,12.0,8.8
2020-01-10,3.9013754649173404,8.205678992826071,2.865797802296079,3.30416710127079,12.0,8.8
2020-01-11,4.078925739621097,8.026213821960122,2.7856834691619192,3.3705556720480945,12.0,8.8
2020-01-12,4.251493426115626,7.793116000473671,2.6671793024579356,3.5164570864492197,12.0,8.8
2020-01-13,4.425148682726728,7.529028498871578,3.1006371539077024,3.575284339373134,12.0,8.8
2020-01-14,4.597107825330087,4.448069090332901,3.137502380107598,3.704098535482803,12.0,8.8
2020-01-15,4.79082685654493,5.427358110931879,3.119819492405282,3.783413876821988,12.0,8.8
2020-01-16,4.84444500865474,6.260725779723571,3.191846825081772,3.8093037342626777,12.0,8.8
2020-01-17,4.880996251530151,9.393200705158085,3.3158709746806396,3.0691368554853686,12.0,8.8
2020-01-18,4.854921176458229,10.808800451432054,4.161042979823131,3.1538734616803974,12.0,8.8
2020-01-19,4.85394461931459,11.682055598957996,4.273537623176325,3.158059751976985,12.0,8.8
2020-01-20,4.844851928883705,11.473495779919187,3.7252858678313934,3.389056934854488,12.0,8.8
2020-01-21,4.927449715120526,11.128482881009594,3.6303588724894666,3.6209920740514643,12.0,8.8
2020-01-22,4.919635136015259,12.237929345052878,3.63403729075585,3.867798903193159,12.0,8.8
2020-01-23,4.926500421025465,12.494899999343138,3.6260329828820295,4.061595417315442,12.0,8.8
2020-01-24,4.858463107199676,10.186399653746955,3.7282380886473194,4.1784206471309515,12.0,8.8
2020-01-25,4.814404684767792,9.551889831906127,3.1133339092023986,4.259367218553658,12.0,8.8
2020-01-26,4.74893739221897,9.559183023373018,3.1682893227460176,4.360676436235318,12.0,8.8
2020-01-27,4.803558586887653,10.160160260020557,3.5228347036685976,4.3458947956281895,12.0,8.8
2020-01-28,4.763322794367861,10.444128583055408,3.5740334482170826,4.225963842407984,12.0,8.8
2020-01-29,4.816606042326662,10.775391500838598,3.6389466775466643,4.107320362720794,12.0,8.8
2020-01-30,4.898318141435383,12.113955980465501,3.6375300920573035,4.055283675776691,12.0,8.8
2020-01-31,5.089335008380696,12.670427894311782,3.416406888104963,4.014921988125827,12.0,8.8
2020-02-01,5.278283636784868,11.9872946938047,3.1663305299821434,4.1189269747863815,12.0,8.8
2020-02-02,5.446682991733794,11.218423953303429,2.9387824750341656,4.39928976113441,12.0,8.8
2020-02-03,5.498899534089274,11.43792414241396,2.6061499982415475,4.533871693745831,12.0,8.8
2020-02-04,5.5593480204005905,11.839349629868057,2.638784479828493,4.526202488207565,12.0,8.8
2020-02-05,5.669497073866971,10.370999959617757,2.5860132473566373,4.580719603159617,12.0,8.8
2020-02-06,5.763819035739507,8.38209022762538,2.753686892779324,5.141815611090778,12.0,8.8
2020-02-07,5.8571877715846545,7.565401573593042,2.6926672154035836,5.36326422830396,12.0,8.8
2020-02-08,5.9567863282626226,7.728448196552381,2.7162323112338096,5.74577116774008,12.0,8.8
2020-02-09,6.072630572027192,8.233395235558152,2.708565096600073,5.553868191579288,12.0,8.8
2020-02-10,6.116458301770982,8.234896598696745,2.620635118930175,5.524697409806436,12.0,8.8
2020-02-11,6.161580682228299,8.347170022029202,2.4813031671919665,5.594799368135334,12.0,8.8
2020-02-12,6.134504131715419,8.262337215233226,2.449073776983293,5.695752406360279,12.0,8.8
2020-02-13,6.10650308341453,8.47138290386461,2.185636082400179,5.225748682664352,12.0,8.8
2020-02-14,6.056829121047152,8.690997213177711,2.379896927697934,5.382054635168955,12.0,8.8
2020-02-15,6.002520562053251,8.602869227169437,2.504607601325644,5.4904168716034025,12.0,8.8
2020-02-16,6.008699178296014,8.083554223498512,2.6394247815490717,6.13154111773705,12.0,8.8
2020-02-17,6.0590784395068,7.390928539658288,2.6993738762969817,6.481884956963589,12.0,8.8
2020-02-18,6.075270924931854,6.928550007063955,2.735836460037152,6.725851542125921,12.0,8.8
2020-02-19,6.086650984057548,6.751181423659129,2.7486319809766075,6.936970021459756,12.0,8.8
2020-02-20,6.09375531504791,6.687348425744749,2.7779647058418733,7.182634619355835,12.0,8.8
2020-02-21,6.129096310786466,6.559464043012065,2.8179816607605788,7.097338804272883,12.0,8.8
2020-02-22,6.1958506855071915,6.628039124328197,3.2095056606633596,6.857138576124079,12.0,8.8
2020-02-23,6.208954651956288,6.65463324150999,3.426588042283444,6.428347977902758,12.0,8.8
2020-02-24,6.21215557535615,7.312287314018652,3.716183030425533,6.208852672126635,12.0,8.8
2020-02-25,6.2514213013445366,7.4141410810613735,4.004079879541246,6.329586226437251,12.0,8.8
2020-02-26,6.28184424222433,7.591548219174356,4.088611493422433,6.462332308602342,12.0,8.8
2020-02-27,6.289679862614882,7.809345934848477,4.418935349540583,6.3980814508917785,12.0,8.8
2020-02-28,6.262820132094968,7.9950816333545,4.254379545527995,6.271101945653987,12.0,8.8
2020-02-29,6.198637661454469,8.013102462267499,4.413088586494819,6.181938135173094,12.0,8.8
2020-03-01,6.132010718589744,8.328436034075812,4.0717468566582316,6.101179757799897,12.0,8.8
2020-03-02,6.1097275794013575,8.763556745079038,3.7885717305614315,6.099001152721721,12.0,8.8
2020-03-03,6.095331014679226,9.345492211779852,3.8945564794059875,5.77690469436006,12.0,8.8
2020-03-04,6.0846325955312635,9.726456071157871,3.927644788216991,5.575244879324257,12.0,8.8
2020-03-05,6.0879183682328195,9.372039794060202,3.7997289363864803,5.395463916511907,12.0,8.8
2020-03-06,6.138932899750651,9.104910801497352,4.058860753515459,5.2650203243910365,12.0,8.8
2020-03-07,6.127922640214978,8.943489886392815,3.686340921000281,5.009123636904715,12.0,8.8
2020-03-08,6.116217126337205,9.065338953858221,4.1867773938502415,4.76197037286425,12.0,8.8
2020-03-09,6.10505898589196,8.873111517448587,4.7142253187198335,5.187703997121163,12.0,8.8
2020-03-10,6.111123364598382,8.122709653952283,5.0170028219147715,5.419532746242287,12.0,8.8
2020-03-11,6.091893311420803,8.074005814292196,5.078003879974476,5.471129139985405,12.0,8.8
2020-03-12,6.054907022849349,8.258348258363617,5.015467691837615,5.8439808385820395,12.0,8.8
2020-03-13,7.118323245999369,8.322922624646713,4.825986114098375,8.62412730397888,12.0,8.8
2020-03-14,7.327314451922997,8.451131484372508,4.692060131073438,8.813459896851183,12.0,8.8
2020-03-15,7.524022738401517,8.048224378989023,4.285792594487345,12.127441809262706,12.0,8.8
2020-03-16,7.120598502548079,7.481720287132656,3.587075606966258,13.365219187683065,12.0,8.8
2020-03-17,7.5309957058873644,6.969871397563816,2.966860890867903,13.236344287098246,12.0,8.8
2020-03-18,7.548037953687812,6.107541158843434,2.9362512450252294,13.113284312584133,12.0,8.8
2020-03-19,7.239711302007147,5.819144063394971,2.9482756029769854,12.525264208000179,12.0,8.8
2020-03-20,5.751666424926589,5.503227373113712,2.991115141402291,9.641915857779276,12.0,8.8
2020-03-21,5.136865254761828,5.163241317405458,3.0659837919652437,9.22817659074498,12.0,8.8
2020-03-22,4.42606514185907,4.959946348377238,3.3119947424385154,5.678154483017134,12.0,8.8
2020-03-23,4.364926182380296,4.589893331132096,3.7382531563393746,3.551131519683602,12.0,8.8
2020-03-24,3.4027488068881717,4.6918219444114495,4.03173983624971,3.2619464816205954,12.0,8.8
2020-03-25,2.871243697113031,4.50828547469221,4.187789293910874,2.8479170071388507,12.0,8.8
2020-03-26,2.671571119638283,4.857746861566348,4.257363567073095,2.7187327851462837,12.0,8.8
2020-03-27,2.448939929133028,5.230696725111051,4.102932134399118,2.517034089890327,12.0,8.8
2020-03-28,2.275547077104137,5.751218463109578,3.9054528040487217,2.487694561051207,12.0,8.8
2020-03-29,2.2088418195841366,6.0348263431769595,3.7290664394153223,2.3879144959493668,12.0,8.8
2020-03-30,2.0928307527234353,6.4052400351648915,3.4489026750661407,2.243839900026575,12.0,8.8
2020-03-31,2.0257565748388773,6.769287268827412,3.1450595332674394,1.973367779015455,12.0,8.8
2020-04-01,1.9476832675725624,7.1476369660408645,2.949650307071586,1.7995938746386233,12.0,8.8
2020-04-02,1.8677339216983775,6.923924552355024,2.7712235410749253,1.628730289535796,12.0,8.8
2020-04-03,1.8579056144498014,6.852820169312644,2.870908291513895,1.45289559737966,12.0,8.8
2020-04-04,1.831990716040677,6.621628263201828,2.9866773604857775,1.3246597677576315,12.0,8.8
2020-04-05,1.7983559055843905,6.656567227229606,2.9766910488884015,1.293889957432836,12.0,8.8
2020-04-06,1.7571985834115282,9.786833323463245,3.012493463978228,1.236829907215983,12.0,8.8
2020-04-07,1.5254305294899535,9.174215088425052,2.9542487627633496,1.2397743525988847,12.0,8.8
2020-04-08,1.3133301821463108,8.77521693443841,2.8563330487935588,1.282707914122905,12.0,8.8
2020-04-09,1.1136203819794188,8.205678992826067,2.865797802296079,1.3184044027239143,12.0,8.8
2020-04-10,0.9143826275087752,8.026213821960116,2.7856834691619192,1.3656899474433746,12.0,8.8
2020-04-11,0.730461668535214,7.793116000473667,2.6671793024579356,1.4006142165878048,12.0,8.8
2020-04-12,0.5562934687935671,7.5290284988715745,3.1006371539077024,1.4355170094280751,12.0,8.8
2020-04-13,0.3872021648089007,4.448069090332898,3.137502380107598,1.499908474313809,12.0,8.8
2020-04-14,0.40810003593119626,5.427358110931875,3.119819492405282,1.4643188482625606,12.0,8.8
2020-04-15,0.4197894222639647,6.2607257797235665,3.191846825081772,1.414595619665753,12.0,8.8
2020-04-16,0.42966774798840485,9.393200705158081,3.3158709746806396,1.3577640643732827,12.0,8.8
2020-04-17,0.43715102892927715,10.80880045143205,4.161042979823131,1.3004240895788015,12.0,8.8
2020-04-18,0.4435258048886975,11.68205559895799,4.273537623176325,1.2016742195041008,12.0,8.8
2020-04-19,0.7755991261896659,11.473495779919181,3.7252858678313934,1.1090910082377694,12.0,8.8
2020-04-20,1.0243653467028495,11.12848288100959,3.6303588724894666,1.0099030399519775,12.0,8.8
2020-04-21,2.3736808525168436,12.237929345052875,3.63403729075585,1.0480223899492938,12.0,8.8
2020-04-22,2.937501919168297,12.494899999343135,3.6260329828820295,1.0306571263595103,12.0,8.8
2020-04-23,3.240492051264554,10.18639965374695,3.7282380886473194,1.0245908191160398,12.0,8.8
2020-04-24,3.471139949163755,9.551889831906124,3.1133339092023986,1.0493097421620103,12.0,8.8
2020-04-25,3.624845767068627,9.559183023373013,3.1682893227460176,1.096213427224146,12.0,8.8
2020-04-26,3.51601756780668,10.160160260020552,3.5228347036685976,1.1447157351102484,12.0,8.8
2020-04-27,3.396375107432599,10.444128583055404,3.5740334482170826,1.1633408497469089,12.0,8.8
2020-04-28,2.238621759693743,10.775391500838595,3.6389466775466643,1.1288821751746452,12.0,8.8
2020-04-29,1.8525813515031246,12.113955980465496,3.6375300920573035,1.130399749108768,12.0,8.8
2020-04-30,1.620397249049486,12.670427894311777,3.416406888104963,1.0886380559685427,12.0,8.8
2020-05-01,1.6907859255388975,11.987294693804696,3.1663305299821434,1.0434190134725603,12.0,8.8
2020-05-02,1.9201946989414014,11.218423953303425,2.9387824750341656,1.0797411713089307,12.0,8.8
2020-05-03,1.7537386877551089,11.437924142413957,2.6061499982415475,1.0526304614539481,12.0,8.8
2020-05-04,1.6821114512301552,11.839349629868053,2.638784479828493,1.041663560470397,12.0,8.8
2020-05-05,1.5497603499880523,10.370999959617752,2.5860132473566373,1.0740020039538856,12.0,8.8
2020-05-06,1.431139874144211,8.382090227625374,2.753686892779324,1.1491106847978727,12.0,8.8
2020-05-07,1.4232582893342542,7.5654015735930376,2.6926672154035836,1.2804617930170894,12.0,8.8
2020-05-08,1.1907287083389657,7.728448196552377,2.7162323112338096,1.4602447083400414,12.0,8.8
2020-05-09,0.890155879180633,8.233395235558149,2.708565096600073,1.514112943975263,12.0,8.8
2020-05-10,0.9424948699962707,8.23489659869674,2.620635118930175,1.6023802862727483,12.0,8.8
2020-05-11,1.0252586119612979,8.347170022029198,2.4813031671919665,1.730289000538809,12.0,8.8
